"";"id";"title";"type";"release_year";"runtime";"genres";"production_countries";"seasons";"imdb_score";"imdb_votes";"tmdb_popularity";"tmdb_score"
"1850";"ts54102";"Altered Carbon";"SHOW";"2018";"52";['scifi', 'thriller', 'action', 'drama'];['US'];"2.0";"7.9";"162018.0";"59.428";"7.8"
"1851";"ts75097";"Maniac";"SHOW";"2018";"39";['drama', 'scifi', 'comedy'];['US'];"1.0";"7.7";"74877.0";"18.19";"7.4"
"1852";"ts84785";"Dirty John";"SHOW";"2018";"44";['crime', 'drama'];['US'];"2.0";"7.3";"20817.0";"14.581";"7.3"
"1853";"tm244220";"Darkest Hour";"MOVIE";"2017";"125";['drama', 'war', 'history', 'thriller', 'family'];['GB'];"";"7.4";"193208.0";"22.688";"7.4"
"1854";"ts42477";"Babylon Berlin";"SHOW";"2017";"49";['crime', 'thriller', 'drama', 'european'];['DE'];"4.0";"8.4";"23256.0";"25.424";"7.9"
"1855";"ts81208";"Charmed";"SHOW";"2018";"42";['scifi', 'drama', 'fantasy'];['US'];"4.0";"4.5";"16091.0";"126.643";"7.4"
"1856";"ts58433";"The Haunting of Hill House";"SHOW";"2018";"58";['drama', 'scifi', 'horror', 'thriller'];['US'];"1.0";"8.6";"226817.0";"36.217";"8.1"
"1857";"ts57850";"HAPPY!";"SHOW";"2017";"43";['scifi', 'comedy', 'thriller', 'action', 'crime', 'fantasy'];['US'];"2.0";"8.1";"37747.0";"12.512";"7.5"
"1858";"ts53663";"Workin' Moms";"SHOW";"2017";"22";['comedy', 'drama'];['CA'];"6.0";"7.8";"14892.0";"14.338";"7.8"
"1859";"tm244364";"The Nightingale";"MOVIE";"2018";"136";['thriller', 'drama', 'horror'];['AU'];"";"7.3";"28196.0";"29.689";"7.1"
"1860";"ts79229";"Wild Wild Country";"SHOW";"2018";"67";['crime', 'documentation'];['US'];"1.0";"8.1";"29298.0";"13.095";"7.9"
"1861";"ts77955";"Somebody Feed Phil";"SHOW";"2018";"52";['documentation'];['US'];"5.0";"8.2";"4420.0";"7.234";"7.5"
"1862";"ts75879";"Big Mouth";"SHOW";"2017";"27";['animation', 'comedy', 'romance'];['US'];"6.0";"7.9";"74660.0";"68.109";"7.8"
"1863";"tm420745";"How It Ends";"MOVIE";"2018";"113";['thriller', 'action', 'drama', 'scifi'];['CA', 'US'];"";"5.0";"51513.0";"28.552";"5.3"
"1864";"ts57465";"Dynasty";"SHOW";"2017";"42";['drama'];['US'];"5.0";"7.2";"21136.0";"62.172";"8.2"
"1865";"tm232500";"The Disaster Artist";"MOVIE";"2017";"104";['comedy', 'drama'];['US'];"";"7.3";"149604.0";"13.876";"7.1"
"1866";"ts54054";"Imposters";"SHOW";"2017";"43";['drama', 'comedy', 'crime'];['US'];"2.0";"7.8";"13238.0";"19.835";"7.3"
"1867";"ts55982";"Anne with an E";"SHOW";"2017";"46";['drama', 'family'];['CA'];"3.0";"8.7";"51001.0";"147.762";"8.8"
"1868";"tm350379";"Ghostland";"MOVIE";"2018";"91";['horror', 'thriller', 'drama', 'european'];['FR', 'CA'];"";"6.4";"30444.0";"67.252";"7.4"
"1869";"tm363103";"Perfect Bid: The Contestant Who Knew Too Much";"MOVIE";"2017";"72";['documentation', 'history'];['CA'];"";"6.6";"2176.0";"4.983";"6.5"
"1870";"ts58133";"Manhunt";"SHOW";"2017";"43";['documentation', 'crime', 'thriller', 'drama'];['US'];"2.0";"8.1";"57459.0";"39.681";"7.7"
"1871";"tm425889";"The Ballad of Buster Scruggs";"MOVIE";"2018";"132";['western', 'comedy', 'drama', 'romance'];['US'];"";"7.3";"141528.0";"35.22";"7.1"
"1872";"tm244174";"Okja";"MOVIE";"2017";"122";['drama', 'scifi', 'action'];['KR', 'US'];"";"7.3";"116305.0";"23.865";"7.4"
"1873";"ts53545";"Santa Clarita Diet";"SHOW";"2017";"29";['comedy', 'horror'];['US'];"3.0";"7.9";"64467.0";"26.17";"7.5"
"1874";"tm350";"The Bad Batch";"MOVIE";"2017";"119";['drama', 'action', 'horror', 'romance', 'scifi'];['US'];"";"5.2";"30785.0";"20.735";"5.2"
"1875";"ts84328";"The Bureau of Magical Things";"SHOW";"2018";"23";['scifi', 'family', 'fantasy'];['AU'];"2.0";"6.7";"1914.0";"15.122";"7.6"
"1876";"ts53198";"One Day at a Time";"SHOW";"2017";"29";['comedy', 'drama'];['US'];"4.0";"8.2";"15669.0";"27.347";"8.0"
"1877";"ts76243";"The End of the F***ing World";"SHOW";"2017";"21";['crime', 'comedy', 'drama', 'romance', 'thriller'];['GB'];"2.0";"8.1";"177868.0";"60.765";"8.2"
"1878";"ts58367";"Safe";"SHOW";"2018";"45";['drama', 'thriller', 'crime', 'european'];['GB'];"1.0";"7.2";"41822.0";"18.515";"6.9"
"1879";"ts55720";"GLOW";"SHOW";"2017";"34";['drama', 'comedy', 'sport', 'reality'];['US'];"4.0";"8.0";"44751.0";"18.959";"7.4"
"1880";"ts77852";"Trolls: The Beat Goes On!";"SHOW";"2018";"21";['comedy', 'romance', 'animation', 'family', 'fantasy'];['US'];"8.0";"5.8";"798.0";"14.06";"8.6"
"1881";"ts78430";"Collateral";"SHOW";"2018";"57";['drama', 'thriller', 'crime'];['GB'];"1.0";"6.7";"17304.0";"15.543";"6.4"
"1882";"tm210043";"Shot Caller";"MOVIE";"2017";"120";['thriller', 'crime', 'drama'];['US'];"";"7.3";"83961.0";"29.901";"6.9"
"1883";"ts56261";"Castlevania";"SHOW";"2017";"26";['scifi', 'drama', 'fantasy', 'horror', 'animation', 'action'];['US'];"4.0";"8.3";"61114.0";"97.7";"8.3"
"1884";"tm226948";"The Shack";"MOVIE";"2017";"132";['fantasy', 'drama'];['US'];"";"6.2";"35406.0";"129.191";"7.4"
"1885";"ts82849";"The Kominsky Method";"SHOW";"2018";"26";['drama', 'comedy'];['US'];"3.0";"8.2";"38232.0";"16.555";"7.6"
"1886";"ts74809";"Knightfall";"SHOW";"2017";"44";['action', 'drama', 'history'];['US'];"2.0";"6.7";"19809.0";"30.484";"7.0"
"1887";"ts56969";"Atypical";"SHOW";"2017";"31";['comedy', 'drama'];['US'];"4.0";"8.3";"81643.0";"40.8";"8.3"
"1888";"ts58155";"Alias Grace";"SHOW";"2017";"44";['drama', 'thriller', 'crime'];['CA'];"1.0";"7.7";"31577.0";"15.686";"7.4"
"1889";"tm288499";"Roma";"MOVIE";"2018";"135";['drama', 'european'];['MX', 'US'];"";"7.7";"153508.0";"17.67";"7.7"
"1890";"ts76458";"Deadwind";"SHOW";"2018";"46";['drama', 'thriller', 'crime'];['FI'];"3.0";"7.3";"8762.0";"16.444";"6.8"
"1891";"tm299741";"Crooked House";"MOVIE";"2017";"115";['drama', 'crime'];['GB'];"";"6.3";"23327.0";"11.071";"6.4"
"1892";"ts39015";"A Series of Unfortunate Events";"SHOW";"2017";"47";['action', 'family', 'comedy', 'drama'];['US'];"3.0";"7.8";"59239.0";"33.836";"7.3"
"1893";"tm244191";"The Beguiled";"MOVIE";"2017";"93";['drama', 'documentation', 'war', 'thriller'];['US'];"";"6.8";"21.0";"37.717";"5.9"
"1894";"ts74816";"American Vandal";"SHOW";"2017";"33";['comedy', 'drama', 'crime'];['US'];"2.0";"8.1";"29972.0";"20.845";"7.6"
"1895";"ts52821";"Watership Down";"SHOW";"2018";"50";['animation', 'action', 'drama', 'family', 'fantasy'];['GB'];"1.0";"7.2";"6043.0";"6.412";"6.9"
"1896";"ts77563";"Mystery Science Theater 3000";"SHOW";"2017";"86";['scifi', 'comedy', 'thriller', 'drama', 'horror'];['US'];"2.0";"8.2";"3605.0";"4.991";"7.9"
"1897";"ts80856";"Chilling Adventures of Sabrina";"SHOW";"2018";"57";['scifi', 'thriller', 'drama', 'horror', 'fantasy'];['US'];"4.0";"7.4";"90327.0";"124.52";"8.3"
"1898";"tm272060";"What Happened to Monday";"MOVIE";"2017";"123";['thriller', 'drama', 'action', 'crime', 'fantasy', 'scifi'];['BE', 'FR', 'GB'];"";"6.8";"120311.0";"52.94";"7.2"
"1899";"tm233482";"The Foreigner";"MOVIE";"2017";"113";['thriller', 'action', 'crime', 'drama', 'european'];['IN', 'CN', 'US', 'GB'];"";"7.0";"112487.0";"44.823";"6.8"
"1900";"tm271951";"Apostle";"MOVIE";"2018";"130";['thriller', 'horror', 'drama', 'fantasy'];['US', 'GB'];"";"6.3";"51038.0";"20.664";"6.1"
"1901";"tm311815";"Icarus";"MOVIE";"2017";"121";['documentation', 'thriller', 'sport'];['US'];"";"7.9";"48672.0";"13.434";"7.7"
"1902";"tm371380";"The Package";"MOVIE";"2018";"94";['comedy', 'drama', 'thriller'];['US'];"";"5.5";"17226.0";"32.016";"6.0"
"1903";"ts76869";"Violet Evergarden";"SHOW";"2018";"25";['drama', 'animation', 'scifi', 'fantasy', 'romance'];['JP'];"1.0";"8.4";"19940.0";"56.177";"8.7"
"1904";"ts82526";"Narcos: Mexico";"SHOW";"2018";"56";['drama', 'crime'];['US'];"3.0";"8.4";"80902.0";"58.895";"7.9"
"1905";"tm310899";"Mary Magdalene";"MOVIE";"2018";"120";['drama'];['GB', 'US', 'AU'];"";"5.9";"10234.0";"103.034";"6.3"
"1906";"ts72247";"Disenchantment";"SHOW";"2018";"29";['scifi', 'comedy', 'fantasy', 'animation', 'action'];['US'];"4.0";"7.2";"58639.0";"74.537";"7.6"
"1907";"tm266666";"Gerald's Game";"MOVIE";"2017";"103";['horror', 'thriller', 'drama'];['US'];"";"6.5";"104894.0";"19.167";"6.4"
"1908";"tm435086";"Level 16";"MOVIE";"2018";"102";['thriller', 'drama', 'scifi', 'european'];['CA'];"";"6.0";"11118.0";"27.133";"6.8"
"1909";"ts82189";"BAKI";"SHOW";"2018";"24";['action', 'animation', 'drama', 'sport'];['JP'];"3.0";"6.7";"5706.0";"309.314";"8.1"
"1910";"tm267401";"The Invisible Guest";"MOVIE";"2017";"107";['thriller', 'crime', 'drama', 'european'];['ES'];"";"8.0";"170351.0";"33.283";"8.1"
"1911";"tm239286";"The Cloverfield Paradox";"MOVIE";"2018";"102";['thriller', 'horror', 'scifi', 'drama', 'action'];['US'];"";"5.5";"102759.0";"26.982";"5.6"
"1912";"tm273294";"I Don't Feel at Home in This World Anymore";"MOVIE";"2017";"93";['drama', 'thriller', 'comedy', 'crime', 'european'];['US'];"";"6.9";"55549.0";"8.397";"6.5"
"1913";"ts74823";"Wet Hot American Summer: Ten Years Later";"SHOW";"2017";"27";['comedy'];['US'];"1.0";"6.9";"8502.0";"17.018";"6.6"
"1914";"tm414285";"Abducted in Plain Sight";"MOVIE";"2018";"91";['crime', 'documentation', 'thriller', 'drama'];['US'];"";"6.8";"18165.0";"10.083";"6.4"
"1915";"tm244192";"Annabelle: Creation";"MOVIE";"2017";"110";['horror', 'thriller'];['US'];"";"6.5";"129883.0";"53.874";"6.6"
"1916";"ts77197";"Seven Seconds";"SHOW";"2018";"62";['crime', 'drama'];['US'];"1.0";"7.7";"15323.0";"13.897";"7.4"
"1917";"tm419595";"The Witch: Part 1. The Subversion";"MOVIE";"2018";"125";['fantasy', 'action', 'european'];['KR'];"";"7.1";"9862.0";"14.464";"7.7"
"1918";"tm346943";"Kodachrome";"MOVIE";"2017";"105";['drama', 'comedy', 'european'];['US'];"";"6.8";"16482.0";"7.996";"6.8"
"1919";"ts76865";"Devilman Crybaby";"SHOW";"2018";"25";['scifi', 'animation', 'action', 'drama', 'fantasy', 'horror'];['JP'];"1.0";"7.6";"18575.0";"68.38";"7.9"
"1920";"tm371900";"Calibre";"MOVIE";"2018";"101";['thriller', 'horror', 'drama'];['GB'];"";"6.8";"27622.0";"9.063";"6.5"
"1921";"ts312241";"Oats Studios";"SHOW";"2017";"6";['scifi', 'horror'];['US'];"1.0";"6.4";"870.0";"8.612";"8.0"
"1922";"ts121489";"Two Sentence Horror Stories";"SHOW";"2017";"22";['drama', 'horror', 'thriller'];['US'];"4.0";"5.5";"1841.0";"18.063";"5.5"
"1923";"tm270895";"I Am Not Your Negro";"MOVIE";"2017";"93";['documentation', 'history', 'european'];['BE', 'FR', 'US'];"";"7.9";"21632.0";"11.41";"7.8"
"1924";"ts55781";"Black Spot";"SHOW";"2017";"55";['drama', 'thriller', 'crime', 'horror', 'european'];['BE', 'FR'];"2.0";"7.4";"10705.0";"13.547";"7.0"
"1925";"ts87369";"Rust Valley Restorers";"SHOW";"2018";"45";['documentation'];['CA'];"4.0";"7.8";"2732.0";"21.89";"8.1"
"1926";"tm374132";"Bird Box";"MOVIE";"2018";"124";['thriller', 'drama', 'horror', 'scifi'];['US'];"";"6.6";"325194.0";"38.353";"6.9"
"1927";"ts78080";"Everything Sucks!";"SHOW";"2018";"24";['drama', 'comedy'];['US'];"1.0";"7.5";"18023.0";"24.964";"7.6"
"1928";"tm244175";"The Zookeeper's Wife";"MOVIE";"2017";"122";['drama', 'war', 'history'];['GB', 'US', 'CZ'];"";"7.0";"42808.0";"19.791";"7.4"
"1929";"ts58307";"Bad Blood";"SHOW";"2017";"46";['drama', 'crime'];['CA'];"2.0";"7.5";"9593.0";"11.787";"7.5"
"1930";"ts55645";"Five Came Back";"SHOW";"2017";"65";['war', 'documentation', 'history'];['US'];"1.0";"8.3";"4600.0";"6.841";"7.8"
"1931";"tm319818";"Outlaw King";"MOVIE";"2018";"121";['drama', 'action', 'history', 'war'];['GB', 'US'];"";"6.9";"69834.0";"19.359";"6.8"
"1932";"ts78558";"Queer Eye";"SHOW";"2018";"47";['reality'];['US'];"6.0";"8.5";"18147.0";"14.475";"7.8"
"1933";"tm313683";"Veronica";"MOVIE";"2017";"105";['horror'];['ES'];"";"6.2";"40254.0";"36.027";"6.2"
"1934";"ts79926";"James Acaster: Repertoire";"SHOW";"2018";"52";['comedy'];['GB'];"1.0";"8.4";"3545.0";"4.73";"8.3"
"1935";"ts56648";"The Keepers";"SHOW";"2017";"56";['crime', 'action', 'drama', 'documentation'];['US'];"1.0";"7.6";"14.0";"8.375";"7.6"
"1936";"tm244332";"Beirut";"MOVIE";"2018";"109";['thriller', 'action', 'crime', 'drama'];['US'];"";"6.4";"21843.0";"12.841";"6.3"
"1937";"tm315340";"The Night Comes for Us";"MOVIE";"2018";"121";['thriller', 'action'];['ID'];"";"6.9";"25500.0";"19.06";"6.8"
"1938";"ts42294";"13 Reasons Why";"SHOW";"2017";"58";['drama', 'thriller'];['US'];"4.0";"7.5";"282373.0";"100.866";"7.8"
"1939";"ts84010";"Pine Gap";"SHOW";"2018";"56";['drama', 'thriller'];['AU'];"1.0";"7.2";"4772.0";"8.594";"7.2"
"1940";"tm414887";"Destination Wedding";"MOVIE";"2018";"84";['romance', 'comedy', 'drama'];['US'];"";"6.0";"28933.0";"11.066";"5.7"
"1941";"ts80035";"Nightflyers";"SHOW";"2018";"44";['scifi', 'thriller', 'drama', 'horror'];['US'];"1.0";"5.8";"13103.0";"17.781";"5.6"
"1942";"tm420348";"Cam";"MOVIE";"2018";"95";['horror', 'thriller', 'drama'];['US'];"";"5.9";"31042.0";"16.174";"5.8"
"1943";"ts57055";"Black Lightning";"SHOW";"2018";"42";['scifi', 'action', 'drama'];['US'];"4.0";"6.1";"24646.0";"67.65";"7.2"
"1944";"tm244206";"The Meyerowitz Stories (New and Selected)";"MOVIE";"2017";"112";['drama', 'comedy'];['US'];"";"6.9";"47971.0";"8.222";"6.5"
"1945";"tm434202";"Malevolent";"MOVIE";"2018";"89";['horror', 'thriller'];['GB'];"";"4.8";"13290.0";"12.05";"5.0"
"1946";"tm280828";"The Babysitter";"MOVIE";"2017";"85";['horror', 'comedy'];['US'];"";"6.4";"86953.0";"33.349";"6.1"
"1947";"tm366567";"When We First Met";"MOVIE";"2018";"97";['fantasy', 'comedy', 'romance'];['US'];"";"6.4";"48215.0";"17.067";"6.6"
"1948";"tm310706";"Extinction";"MOVIE";"2018";"96";['drama', 'thriller', 'scifi', 'action'];['US'];"";"5.8";"51781.0";"32.877";"6.0"
"1949";"tm410435";"To All the Boys I've Loved Before";"MOVIE";"2018";"100";['romance', 'comedy', 'drama'];['US'];"";"7.1";"101175.0";"66.882";"7.7"
"1950";"ts56480";"Troy: Fall of a City";"SHOW";"2018";"58";['war', 'fantasy', 'romance', 'action'];['GB'];"1.0";"3.9";"13677.0";"19.82";"6.4"
"1951";"tm307283";"Cargo";"MOVIE";"2017";"105";['drama', 'thriller', 'horror', 'scifi'];['AU'];"";"6.3";"42722.0";"13.102";"6.4"
"1952";"ts82597";"The Dragon Prince";"SHOW";"2018";"27";['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'thriller'];['US'];"3.0";"8.4";"21635.0";"36.019";"8.4"
"1953";"ts55962";"Dear White People";"SHOW";"2017";"29";['comedy', 'drama'];['US'];"4.0";"6.1";"24863.0";"20.722";"6.4"
"1954";"tm244229";"Everybody Knows";"MOVIE";"2018";"132";['drama', 'crime', 'thriller', 'european'];['IT', 'ES', 'FR'];"";"6.9";"34009.0";"11.885";"6.5"
"1955";"ts75164";"VeggieTales in the City";"SHOW";"2017";"23";['comedy', 'family', 'music', 'animation'];['US'];"3.0";"5.7";"110.0";"4.772";"7.6"
"1956";"ts78452";"Requiem";"SHOW";"2018";"58";['drama', 'animation', 'fantasy', 'thriller'];['GB'];"1.0";"6.4";"6421.0";"18.022";"6.6"
"1957";"ts75263";"Wormwood";"SHOW";"2017";"43";['crime', 'drama', 'documentation', 'fantasy'];['US'];"1.0";"7.0";"4181.0";"3.342";"6.2"
"1958";"ts85568";"Perfume";"SHOW";"2018";"29";['crime', 'thriller', 'drama', 'documentation', 'comedy', 'romance'];['DE'];"1.0";"7.1";"8536.0";"16.984";"7.0"
"1959";"tm357589";"The Guernsey Literary & Potato Peel Pie Society";"MOVIE";"2018";"124";['romance', 'drama', 'history', 'war'];['GB', 'US', 'FR'];"";"7.3";"44917.0";"11.501";"7.5"
"1960";"tm317542";"1922";"MOVIE";"2017";"102";['horror', 'crime', 'documentation', 'drama', 'thriller'];['US'];"";"6.2";"60982.0";"17.567";"5.9"
"1961";"ts80705";"Evil Genius";"SHOW";"2018";"48";['crime', 'documentation'];['US'];"1.0";"7.5";"27516.0";"10.581";"7.5"
"1962";"tm321703";"Home Again";"MOVIE";"2017";"97";['drama', 'romance', 'comedy'];['US'];"";"5.8";"31620.0";"16.72";"6.1"
"1963";"tm300615";"Mudbound";"MOVIE";"2017";"120";['drama', 'war'];['US'];"";"7.4";"47676.0";"12.964";"7.4"
"1964";"tm244233";"The Book of Henry";"MOVIE";"2017";"105";['thriller', 'crime', 'drama'];['US'];"";"6.5";"27052.0";"18.411";"7.5"
"1965";"ts81344";"Explained";"SHOW";"2018";"21";['documentation'];['US'];"3.0";"8.0";"8831.0";"12.859";"7.7"
"1966";"tm349803";"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton";"MOVIE";"2017";"94";['comedy', 'documentation'];['US', 'CA'];"";"7.7";"25593.0";"10.938";"7.6"
"1967";"ts82228";"Cells at Work!";"SHOW";"2018";"23";['action', 'fantasy', 'animation', 'comedy'];['JP'];"2.0";"7.5";"2206.0";"25.894";"8.4"
"1968";"ts81331";"She-Ra and the Princesses of Power";"SHOW";"2018";"24";['scifi', 'action', 'family', 'animation', 'fantasy', 'comedy', 'drama'];['US'];"5.0";"7.8";"14935.0";"22.339";"8.8"
"1969";"ts55798";"Stranger";"SHOW";"2017";"64";['drama', 'thriller', 'crime', 'romance', 'scifi', 'comedy'];['KR'];"2.0";"8.5";"7645.0";"18.993";"8.6"
"1970";"ts78356";"The Rain";"SHOW";"2018";"43";['drama', 'scifi', 'thriller'];['DK'];"3.0";"7.3";"616.0";"70.563";"7.4"
"1971";"ts86169";"The Innocent Man";"SHOW";"2018";"47";['documentation', 'crime'];['US'];"1.0";"7.3";"5883.0";"7.434";"7.0"
"1972";"tm227940";"Berlin Syndrome";"MOVIE";"2017";"116";['thriller', 'horror', 'drama'];['AU'];"";"6.2";"24733.0";"10.605";"6.0"
"1973";"tm243326";"Anon";"MOVIE";"2018";"100";['scifi', 'drama', 'action', 'crime', 'thriller', 'european'];['US', 'GB'];"";"6.1";"42608.0";"33.558";"5.9"
"1974";"ts84280";"Rascal Does Not Dream of Bunny Girl Senpai";"SHOW";"2018";"25";['animation', 'comedy', 'thriller', 'fantasy', 'romance', 'drama'];['JP'];"1.0";"8.1";"10400.0";"60.496";"8.8"
"1975";"tm244197";"Replicas";"MOVIE";"2018";"107";['thriller', 'drama', 'scifi'];['PR', 'US', 'GB', 'CN'];"";"5.5";"37340.0";"15.406";"6.1"
"1976";"tm368449";"Private Life";"MOVIE";"2018";"123";['drama', 'comedy'];['US'];"";"7.2";"19023.0";"7.649";"6.9"
"1977";"tm211554";"Beyond Skyline";"MOVIE";"2017";"105";['scifi', 'thriller', 'horror', 'action'];['SG', 'US', 'GB', 'ID', 'CA', 'CN'];"";"5.3";"21540.0";"9.565";"5.2"
"1978";"tm363248";"A Futile and Stupid Gesture";"MOVIE";"2018";"101";['comedy'];['US'];"";"6.7";"15750.0";"12.272";"6.5"
"1979";"tm362881";"Mirai";"MOVIE";"2018";"98";['fantasy', 'animation', 'drama', 'family'];['JP'];"";"7.0";"14983.0";"79.565";"7.3"
"1980";"tm232673";"The Strangers: Prey at Night";"MOVIE";"2018";"85";['thriller', 'horror'];['US', 'GB'];"";"5.2";"30499.0";"27.064";"5.6"
"1981";"ts77957";"Dirty Money";"SHOW";"2018";"63";['crime', 'documentation'];['US'];"2.0";"8.1";"9099.0";"18.126";"7.2"
"1982";"ts84904";"Tidelands";"SHOW";"2018";"42";['scifi', 'fantasy', 'crime', 'drama'];['AU'];"1.0";"6.8";"7727.0";"13.616";"6.8"
"1983";"ts83999";"Hilda";"SHOW";"2018";"25";['scifi', 'family', 'fantasy', 'animation', 'comedy', 'drama'];['GB'];"2.0";"8.5";"10162.0";"32.606";"8.3"
"1984";"ts57303";"Friends from College";"SHOW";"2017";"30";['comedy', 'drama'];['US'];"2.0";"6.9";"20242.0";"11.935";"6.6"
"1985";"tm411311";"King of Thieves";"MOVIE";"2018";"108";['drama', 'crime', 'history'];['GB'];"";"5.5";"14081.0";"14.269";"5.4"
"1986";"tm299677";"Hold the Dark";"MOVIE";"2018";"125";['thriller', 'horror', 'action', 'drama'];['US'];"";"5.6";"36500.0";"13.295";"5.3"
"1987";"ts58025";"My Little Pony: Equestria Girls";"SHOW";"2017";"24";['animation', 'comedy', 'family', 'fantasy'];['US'];"1.0";"6.4";"642.0";"18.893";"8.1"
"1988";"ts82302";"Insatiable";"SHOW";"2018";"46";['drama', 'comedy', 'thriller'];['US'];"2.0";"6.5";"27275.0";"96.678";"7.9"
"1989";"tm449070";"Black Mirror: Bandersnatch";"MOVIE";"2018";"90";['scifi', 'thriller', 'fantasy', 'drama'];['GB', 'US'];"";"7.1";"123377.0";"14.353";"6.8"
"1990";"ts85895";"Better Than Us";"SHOW";"2018";"52";['scifi', 'drama'];['RU'];"2.0";"7.3";"8711.0";"20.096";"7.4"
"1991";"ts56511";"Cable Girls";"SHOW";"2017";"50";['drama', 'european'];['ES'];"5.0";"7.6";"13855.0";"65.44";"7.9"
"1992";"ts57822";"Sick Note";"SHOW";"2017";"24";['comedy', 'crime'];['GB'];"2.0";"6.8";"7173.0";"10.499";"7.1"
"1993";"tm363488";"RBG";"MOVIE";"2018";"98";['documentation'];['US'];"";"7.6";"14037.0";"8.04";"7.6"
"1994";"tm221953";"Bāhubali 2: The Conclusion";"MOVIE";"2017";"168";['fantasy', 'action', 'drama'];['IN'];"";"8.2";"91560.0";"36.891";"7.3"
"1995";"tm435916";"The Perfection";"MOVIE";"2018";"90";['thriller', 'drama', 'horror', 'music'];['US'];"";"6.1";"41508.0";"13.548";"6.5"
"1996";"tm233362";"The Discovery";"MOVIE";"2017";"102";['thriller', 'drama', 'romance', 'scifi'];['US'];"";"6.2";"33579.0";"15.446";"6.3"
"1997";"ts79546";"MEGALOBOX";"SHOW";"2018";"24";['action', 'animation', 'drama', 'scifi', 'sport'];['JP'];"2.0";"7.8";"3144.0";"28.077";"8.0"
"1998";"tm362098";"The Kindergarten Teacher";"MOVIE";"2018";"96";['drama', 'thriller', 'european'];['US'];"";"6.7";"15683.0";"9.481";"6.6"
"1999";"tm346467";"Wheelman";"MOVIE";"2017";"82";['thriller', 'crime', 'action'];['US'];"";"6.4";"19951.0";"12.176";"6.1"
"2000";"tm433381";"Mirage";"MOVIE";"2018";"129";['thriller', 'drama', 'documentation', 'fantasy', 'music', 'romance', 'european'];['ES'];"";"7.4";"52657.0";"17.791";"7.5"
"2001";"tm412550";"Set It Up";"MOVIE";"2018";"105";['comedy', 'romance'];['US'];"";"6.5";"49880.0";"14.994";"7.0"
"2002";"tm315424";"An Evening with Beverly Luff Linn";"MOVIE";"2018";"108";['crime', 'comedy'];['GB', 'US'];"";"5.8";"5457.0";"6.295";"5.8"
"2003";"ts84533";"Transformers: Cyberverse";"SHOW";"2018";"11";['action', 'animation', 'scifi'];['US'];"3.0";"6.5";"350.0";"10.637";"7.4"
"2004";"tm499724";"The Delivery Boy";"MOVIE";"2018";"66";['thriller', 'drama'];['NG'];"";"6.2";"74.0";"1.865";"5.5"
"2005";"ts83455";"Wanderlust";"SHOW";"2018";"57";['drama'];[];"1.0";"7.0";"5225.0";"13.135";"6.4"
"2006";"ts75772";"Jack Whitehall: Travels with My Father";"SHOW";"2017";"46";['reality', 'comedy', 'documentation', 'european'];['GB'];"5.0";"7.6";"5388.0";"6.26";"7.4"
"2007";"tm414220";"Little Italy";"MOVIE";"2018";"102";['romance', 'comedy'];['US', 'CA'];"";"5.7";"14492.0";"16.841";"6.8"
"2008";"ts77518";"Teasing Master Takagi-san";"SHOW";"2018";"24";['comedy', 'animation', 'romance'];['JP'];"3.0";"7.7";"2030.0";"42.087";"8.3"
"2009";"ts79234";"The Boss Baby: Back in Business";"SHOW";"2018";"23";['action', 'comedy', 'animation', 'family', 'fantasy'];['US'];"4.0";"6.4";"3595.0";"47.064";"7.0"
"2010";"tm139545";"The Outsider";"MOVIE";"2018";"120";['crime', 'thriller', 'action', 'drama'];['US'];"";"6.2";"25223.0";"12.155";"6.2"
"2011";"ts77824";"My Next Guest Needs No Introduction With David Letterman";"SHOW";"2018";"55";[];['US'];"4.0";"7.9";"5194.0";"10.016";"7.5"
"2012";"tm314477";"Skins";"MOVIE";"2017";"78";['comedy', 'drama', 'fantasy', 'european'];['ES'];"";"6.1";"5686.0";"16.673";"6.6"
"2013";"tm420274";"Hannah Gadsby: Nanette";"MOVIE";"2018";"69";['comedy', 'documentation'];['AU'];"";"8.1";"12035.0";"7.7";"8.1"
"2014";"tm434008";"Banana Split";"MOVIE";"2018";"88";['comedy'];['US'];"";"6.2";"3190.0";"8.441";"6.8"
"2015";"ts80720";"Scissor Seven";"SHOW";"2018";"15";['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance'];['CN'];"3.0";"8.5";"297.0";"93.943";"8.8"
"2016";"ts57439";"Damnation";"SHOW";"2017";"43";['western', 'drama', 'crime'];['US'];"1.0";"7.6";"8111.0";"10.571";"7.0"
"2017";"tm317566";"Creep 2";"MOVIE";"2017";"80";['horror', 'thriller', 'crime', 'drama'];['US'];"";"6.4";"24468.0";"13.772";"6.3"
