,Unnamed: 0,id,title,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
3306,3619,ts89958,Arthdal Chronicles,SHOW,2019,80,8.3,4200.0,27.955,7.9
3309,3623,ts101408,The Mess You Leave Behind,SHOW,2020,45,6.8,8848.0,28.851,6.9
3316,3631,ts85480,Carole & Tuesday,SHOW,2019,23,7.8,1979.0,16.589,7.6
3317,3632,ts315066,Vampires,SHOW,2020,40,5.6,1234.0,13.542,7.5
3321,3637,ts216474,The Trial,SHOW,2019,50,7.2,3032.0,11.01,7.3
3323,3640,ts189405,Killer Ratings,SHOW,2019,50,7.6,1671.0,2.579,7.6
3324,3641,ts93482,The Last Kids on Earth,SHOW,2019,58,7.3,1293.0,19.346,8.4
3325,3643,ts242244,Japan Sinks: 2020,SHOW,2020,26,6.4,2922.0,9.134,7.4
3329,3647,ts236725,Lenox Hill,SHOW,2020,50,8.7,2276.0,8.216,6.8
3330,3648,ts113637,The Alcàsser Murders,SHOW,2019,61,7.1,2127.0,7.887,7.4
3331,3649,ts222367,We Are the Wave,SHOW,2019,49,6.2,2637.0,7.019,5.7
3333,3651,ts252122,The Possessed,SHOW,2020,9,5.7,882.0,0.667,10.0
3339,3659,ts222917,Kevin Hart: Don't F**k This Up,SHOW,2019,40,6.4,2009.0,1.838,6.1
3341,3662,ts86927,Touch Your Heart,SHOW,2019,63,7.7,3046.0,22.616,8.4
3343,3664,ts321758,Vagabond,SHOW,2019,61,8.2,7544.0,23.382,8.5
3349,3673,ts215378,Love 101,SHOW,2020,46,7.5,13797.0,12.956,8.2
3350,3674,ts237208,The Big Flower Fight,SHOW,2020,39,7.4,1178.0,3.672,6.9
3351,3676,ts268890,Lovestruck in the City,SHOW,2020,30,7.7,2129.0,15.138,7.7
3352,3677,ts223192,Hospital Playlist,SHOW,2020,90,8.8,4836.0,58.017,9.0
3354,3682,ts226602,How to Fix a Drug Scandal,SHOW,2020,53,7.0,3232.0,2.716,7.3
3356,3684,ts255880,Dream Home Makeover,SHOW,2020,27,5.5,1078.0,3.903,7.8
3359,3687,ts221174,Ricky Zoom,SHOW,2019,12,6.3,90.0,0.856,7.3
3360,3688,ts103360,The Barrier,SHOW,2020,52,6.8,3447.0,22.236,7.2
3363,3692,ts111206,Fast & Furious Spy Racers,SHOW,2019,26,5.7,1444.0,66.94,6.9
3364,3693,ts296153,Ashley Garcia: Genius in Love,SHOW,2020,30,6.8,1183.0,10.666,7.8
3374,3707,ts254600,The Playbook,SHOW,2020,44,7.4,1360.0,12.259,6.8
3377,3710,ts225716,Family Business,SHOW,2019,47,7.4,3907.0,14.761,7.3
3380,3714,ts256783,We Are the Champions,SHOW,2020,29,7.1,1379.0,15.129,5.8
3381,3715,ts89048,My First First Love,SHOW,2019,52,7.5,2163.0,33.995,8.3
3384,3719,ts268508,Alien Worlds,SHOW,2020,44,6.5,3509.0,17.867,6.8
3386,3721,ts103890,The InBESTigators,SHOW,2019,19,8.1,783.0,16.955,8.8
3387,3723,ts236388,The Circle France,SHOW,2020,50,7.4,692.0,4.231,8.5
3389,3725,ts86413,AJ and the Queen,SHOW,2020,52,7.4,7961.0,15.178,7.8
3391,3727,ts218564,"Breakfast, Lunch & Dinner",SHOW,2019,44,6.7,1045.0,4.356,8.0
3392,3728,ts89291,Mythomaniac,SHOW,2019,46,6.7,1274.0,6.586,6.7
3393,3730,ts254293,The American Barbecue Showdown,SHOW,2020,43,7.1,1151.0,17.691,6.2
3395,3732,ts237104,History 101,SHOW,2020,22,6.8,4031.0,8.161,7.2
3397,3734,ts114080,Twice Upon a Time,SHOW,2019,48,6.3,987.0,7.699,6.6
3401,3738,ts89876,Lunatics,SHOW,2019,36,6.6,3136.0,2.802,6.2
3404,3741,ts252341,Chef's Table: BBQ,SHOW,2020,45,7.8,981.0,2.73,7.7
3407,3745,ts222933,Who Killed Little Gregory?,SHOW,2019,60,7.4,2908.0,2.955,7.6
3409,3749,ts269690,Schulz Saves America,SHOW,2020,17,7.3,1069.0,1.431,7.3
3411,3751,ts221363,Criminal: Germany,SHOW,2019,44,7.7,5108.0,5.923,7.1
3413,3755,ts256764,Heaven Official's Blessing,SHOW,2020,24,8.3,1349.0,14.073,8.5
3414,3756,ts88471,Girls from Ipanema,SHOW,2019,57,7.8,3423.0,10.219,7.2
3416,3758,ts251560,Do Do Sol Sol La La Sol,SHOW,2020,60,7.4,1465.0,5.007,7.8
3423,3767,ts225377,Taj Mahal 1989,SHOW,2020,34,7.4,1522.0,2.171,7.3
3426,3770,ts88909,Glow Up: Britain's Next Make-Up Star,SHOW,2019,54,6.8,1975.0,9.155,7.0
3430,3774,ts222325,Magical Andes,SHOW,2019,35,7.8,523.0,3.895,8.3
3431,3775,ts218500,Dragons: Rescue Riders,SHOW,2019,24,5.9,304.0,20.749,7.0
3432,3776,ts187386,My Perfect Landing,SHOW,2020,25,6.6,161.0,7.715,9.0
3434,3778,ts86928,The Crowned Clown,SHOW,2019,75,8.0,880.0,14.408,8.7
3435,3779,ts89881,Mr. Iglesias,SHOW,2019,29,7.1,6703.0,17.882,7.5
3438,3782,ts90511,Crime Diaries: Night Out,SHOW,2019,45,7.3,850.0,17.886,7.3
3441,3785,ts213232,Awake: The Million Dollar Game,SHOW,2019,42,5.9,759.0,4.913,6.0
3442,3786,ts185885,Oktoberfest: Beer & Blood,SHOW,2020,48,6.8,2119.0,8.562,7.0
3445,3789,ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,25,4.5,1808.0,56.878,7.3
3447,3791,ts85619,Hache,SHOW,2019,45,6.5,1610.0,16.4,6.6
3448,3792,ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,22,6.6,65.0,3.647,7.0
3454,3798,ts106141,The Chosen One,SHOW,2019,27,5.7,661.0,5.284,8.2
3455,3799,ts225430,Mystic Pop-up Bar,SHOW,2020,69,8.0,1977.0,5.031,8.3
3456,3800,ts257301,Big Timber,SHOW,2020,45,6.5,577.0,4.904,7.0
3458,3802,ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020,58,7.0,2375.0,16.289,7.6
3459,3803,ts192297,Morphle,SHOW,2019,6,5.1,77.0,2.388,10.0
3461,3805,ts189629,"Nisman. The Prosecutor, the President and the Spy",SHOW,2019,62,7.6,569.0,2.934,6.6
3462,3807,ts82739,Women of the Night,SHOW,2019,47,6.3,871.0,9.713,6.9
3464,3810,ts226588,100 Humans: Life's Questions. Answered.,SHOW,2020,37,5.7,3958.0,4.073,6.5
3465,3811,ts222634,Nobody's Looking,SHOW,2019,20,7.7,1956.0,5.34,7.6
3466,3812,ts223895,"Hi Bye, Mama!",SHOW,2020,61,8.0,1561.0,26.578,8.1
3467,3814,ts251615,(Un)Well,SHOW,2020,52,6.4,1041.0,3.147,6.7
3470,3818,ts254568,The Last Word,SHOW,2020,45,7.0,948.0,2.453,6.7
3472,3821,ts226617,The Innocence Files,SHOW,2020,64,8.0,2622.0,3.151,7.4
3474,3823,ts110637,Mortel,SHOW,2019,52,6.5,1390.0,12.025,7.5
3476,3825,ts213820,Next in Fashion,SHOW,2020,51,7.3,3572.0,6.992,8.0
3477,3826,ts88744,Losers,SHOW,2019,8,7.6,1741.0,1.664,7.4
3478,3827,ts90621,Kota Factory,SHOW,2019,42,9.3,66985.0,10.107,8.2
3479,3828,ts90995,1994,SHOW,2019,178,7.5,514.0,2.227,8.7
3480,3829,ts88841,The School Nurse Files,SHOW,2020,51,6.4,1147.0,16.646,7.8
3485,3834,ts93981,Monarca,SHOW,2019,44,7.8,3210.0,44.736,7.6
3486,3835,ts102933,Les de l'hoquei,SHOW,2019,50,6.8,429.0,9.711,7.7
3489,3839,ts252661,La Línea: Shadow of Narco,SHOW,2020,30,6.4,386.0,6.097,6.7
3490,3840,ts314648,The Witcher: A Look Inside the Episodes,SHOW,2020,6,7.1,151.0,5.473,5.4
3496,3846,ts90413,Gigantosaurus,SHOW,2019,13,6.9,159.0,11.194,7.0
3498,3848,ts306187,Family Reunion,SHOW,2019,29,6.4,2576.0,22.261,8.6
3500,3850,ts225102,Record of Youth,SHOW,2020,73,7.3,2278.0,31.24,8.4
3503,3854,ts214280,You Cannot Hide,SHOW,2019,45,6.4,1098.0,43.7,7.2
3504,3855,ts187443,The Minions of Midas,SHOW,2020,53,6.6,4065.0,16.744,7.0
3509,3862,ts86946,Osmosis,SHOW,2019,42,5.8,3003.0,13.835,5.9
3510,3863,ts90645,Drug Squad: Costa del Sol,SHOW,2019,68,6.8,554.0,6.727,7.0
3512,3865,ts113748,Twelve Forever,SHOW,2019,22,6.6,664.0,5.075,6.4
3515,3868,ts90095,Jinn,SHOW,2019,32,3.5,10043.0,6.461,6.5
3521,3876,ts87224,Always a Witch,SHOW,2019,40,6.3,2406.0,17.337,7.2
3522,3877,ts223238,My Holo Love,SHOW,2020,57,7.6,2401.0,32.084,8.6
3523,3878,ts88271,Flavorful Origins,SHOW,2019,12,7.6,592.0,9.752,8.3
3524,3879,ts90280,Yankee,SHOW,2019,40,5.9,687.0,14.193,6.6
3525,3880,ts288353,Omniscient,SHOW,2020,47,6.5,2089.0,5.409,6.7
3526,3881,ts188840,Seis Manos,SHOW,2019,26,7.1,1573.0,10.472,6.9
3528,3883,ts218277,Apache: The Life of Carlos Tevez,SHOW,2019,45,7.3,1582.0,14.627,7.6
3530,3885,ts89231,You vs. Wild,SHOW,2019,20,6.6,2570.0,5.084,6.7
3531,3886,ts251512,Immigration Nation,SHOW,2020,62,7.4,1096.0,9.017,7.0
3532,3887,ts254916,The Cabin with Bert Kreischer,SHOW,2020,27,6.6,1637.0,4.364,9.0
3535,3891,ts104485,The Stranded,SHOW,2019,49,6.2,1241.0,22.162,7.2
3536,3892,ts222049,Who Killed Malcolm X?,SHOW,2019,45,7.5,2125.0,7.178,7.5
3537,3893,ts223456,Pandemic: How to Prevent an Outbreak,SHOW,2020,49,6.3,2759.0,10.962,7.0
3540,3899,ts110635,Luna Nera,SHOW,2020,45,6.0,2883.0,21.419,7.8
3541,3900,ts191121,Reality Z,SHOW,2020,31,5.6,2437.0,19.62,6.8
3542,3901,ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020,31,7.4,756.0,3.95,7.1
3543,3902,ts213544,Rookie Historian Goo Hae-Ryung,SHOW,2019,41,8.2,1937.0,24.664,8.2
3544,3903,ts89028,Delhi Crime,SHOW,2019,27,8.5,18732.0,6.231,8.2
3545,3904,ts269442,The Surgeon's Cut,SHOW,2020,50,8.5,1010.0,4.822,7.7
3548,3907,ts87320,Can You Hear Me?,SHOW,2019,22,7.6,688.0,7.985,8.8
3550,3909,ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,50,7.6,1215.0,13.537,7.6
3553,3912,ts90356,Terrace House: Tokyo 2019-2020,SHOW,2019,46,7.4,691.0,7.264,7.2
3554,3913,ts103213,Queen Sono,SHOW,2020,89,5.9,1226.0,4.891,7.5
3555,3914,ts223948,The Goop Lab,SHOW,2020,33,2.5,3306.0,3.545,3.5
3558,3917,ts238242,The Great Heist,SHOW,2020,44,7.3,2528.0,31.934,7.3
3560,3921,ts187070,Pup Academy,SHOW,2019,26,6.6,498.0,23.821,7.1
3561,3922,ts256853,The King's Avatar,SHOW,2019,36,8.2,1042.0,22.822,8.9
3562,3923,ts251621,World's Most Wanted,SHOW,2020,45,7.1,2481.0,2.966,8.0
3564,3925,ts89347,Street Food,SHOW,2019,37,7.9,2712.0,3.764,7.9
3566,3927,ts250920,Home Game,SHOW,2020,29,7.0,841.0,2.721,6.4
3567,3928,ts105192,The Unlisted,SHOW,2019,10,6.7,899.0,11.133,7.5
3570,3931,ts85451,45 RPM,SHOW,2019,57,7.2,497.0,2.761,6.9
3571,3932,ts89583,Trailer Park Boys: The Animated Series,SHOW,2019,25,7.6,2854.0,17.146,7.3
3572,3933,ts104168,El Dragón: Return of a Warrior,SHOW,2019,53,6.8,1853.0,49.839,7.4
3573,3934,ts87488,Malibu Rescue: The Series,SHOW,2019,26,5.4,979.0,10.9,8.0
3581,3947,ts252166,Private Lives,SHOW,2020,67,6.7,595.0,5.956,6.4
3583,3949,ts233530,Win the Wilderness: Alaska,SHOW,2020,59,6.9,724.0,2.496,8.0
3584,3950,ts87473,7SEEDS,SHOW,2019,25,6.3,1378.0,31.425,8.1
3586,3952,ts223659,Jamtara – Sabka Number Ayega,SHOW,2020,29,7.3,6165.0,4.266,7.6
3588,3954,ts225539,Hyena,SHOW,2020,60,7.7,765.0,4.669,8.7
3589,3955,ts190452,Stolen Away,SHOW,2020,48,7.1,2314.0,11.356,7.1
3591,3958,ts90902,Search: WWW,SHOW,2019,72,7.9,1308.0,6.603,8.5
3593,3960,ts251119,Hook,SHOW,2020,43,6.5,25.0,2.708,6.3
3594,3961,ts88821,I Hear You,SHOW,2019,45,7.3,560.0,15.664,7.9
3595,3962,ts91034,Leila,SHOW,2019,46,4.7,8796.0,1.4,7.0
3598,3965,ts101060,Merry Happy Whatever,SHOW,2019,26,6.4,4542.0,10.85,6.6
3600,3967,ts88133,Well-Intended Love,SHOW,2019,43,7.2,1433.0,29.43,8.1
3601,3968,ts317497,The Neighbor,SHOW,2019,30,6.5,2125.0,13.672,6.6
3603,3970,ts216513,The Healing Powers of Dude,SHOW,2020,30,6.5,873.0,11.905,7.2
3607,3974,ts87361,Back with the Ex,SHOW,2019,44,6.2,615.0,2.522,8.3
3608,3975,ts104507,Triad Princess,SHOW,2019,45,6.8,658.0,2.812,7.0
3611,3980,ts218176,The Big Show Show,SHOW,2020,26,6.3,2375.0,15.341,7.5
3612,3981,ts217719,Basketball or Nothing,SHOW,2019,0,7.4,614.0,3.31,8.3
3616,3985,ts221851,The Lies Within,SHOW,2019,60,7.0,365.0,3.895,7.9
3619,3990,ts88552,Go! Live Your Way,SHOW,2019,40,6.7,606.0,23.687,9.3
3620,3991,ts91087,One Spring Night,SHOW,2019,47,7.9,2503.0,11.031,8.4
3622,3993,ts255418,Bad Boy Billionaires: India,SHOW,2020,0,7.9,3010.0,2.596,8.0
3623,3994,ts88352,Designated Survivor: 60 Days,SHOW,2019,74,8.1,1201.0,5.067,8.4
3625,3996,ts83810,Cannon Busters,SHOW,2019,24,6.7,1172.0,4.6,6.7
3626,3997,ts252318,Million Dollar Beach House,SHOW,2020,28,4.2,804.0,1.957,5.7
3630,4002,ts236332,Absurd Planet,SHOW,2020,20,3.9,1459.0,19.898,5.9
3631,4003,ts89331,My Husband Won't Fit,SHOW,2019,34,6.7,798.0,6.306,6.1
3632,4004,ts254767,"Whose Vote Counts, Explained",SHOW,2020,25,7.3,1139.0,4.348,7.4
3634,4006,ts219422,When the Camellia Blooms,SHOW,2019,55,8.0,2371.0,6.611,8.3
3636,4008,ts237071,The Forest of Love: Deep Cut,SHOW,2020,0,6.8,426.0,4.584,6.9
3638,4010,ts84639,revisions,SHOW,2019,22,5.9,598.0,7.336,7.0
3640,4012,ts191285,The Prince of Tennis ~ Match! Tennis Juniors ~,SHOW,2019,45,7.6,206.0,4.438,9.2
3644,4016,ts87372,Ultramarine Magmell,SHOW,2019,24,6.0,610.0,20.071,6.9
3653,4027,ts90789,Jailbirds,SHOW,2019,44,7.0,1160.0,9.54,7.8
3654,4028,ts256606,Trial 4,SHOW,2020,55,7.4,2039.0,5.972,7.1
3657,4034,ts235979,The Victims' Game,SHOW,2020,59,7.3,1356.0,3.688,7.5
3660,4037,ts227412,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,2020,6,8.1,551.0,2.109,8.8
3661,4038,ts87698,Examination of Conscience,SHOW,2019,51,7.8,422.0,1.833,8.8
3662,4039,ts87680,Playing with Fire,SHOW,2019,43,5.9,944.0,26.283,7.1
3664,4041,ts251378,Mystery Lab,SHOW,2020,37,7.4,769.0,4.693,7.4
3665,4042,ts90980,It's Bruno!,SHOW,2019,3,7.5,2886.0,4.064,6.7
3668,4046,ts88937,Shadow,SHOW,2019,43,6.6,956.0,2.08,6.5
3672,4050,ts85510,Rhythm + Flow,SHOW,2019,57,7.6,1541.0,3.802,8.2
3673,4051,ts101042,The 43,SHOW,2019,56,7.1,140.0,5.066,6.9
3675,4056,ts218367,Secreto bien guardado,SHOW,2019,30,4.9,188.0,2.343,10.0
3676,4057,ts90508,Flinch,SHOW,2019,24,4.4,703.0,3.04,5.6
3678,4061,ts108593,The Unsettling,SHOW,2019,23,5.2,712.0,12.273,7.0
3679,4062,ts222803,Maradona in Mexico,SHOW,2019,37,7.3,1119.0,3.895,7.1
3681,4064,ts236182,Brews Brothers,SHOW,2020,11,5.1,1944.0,5.258,5.0
3684,4067,ts226403,The Circle Brazil,SHOW,2020,49,6.8,761.0,2.497,7.3
3687,4070,ts218890,Drifting Dragons,SHOW,2020,24,6.0,569.0,8.863,7.7
3688,4071,ts89361,The Idhun Chronicles,SHOW,2020,27,5.3,563.0,14.62,7.4
3692,4075,ts252141,Alien TV,SHOW,2020,23,6.3,293.0,12.66,6.7
3698,4083,ts223242,Was It Love?,SHOW,2020,69,7.1,870.0,6.052,8.3
3699,4085,ts251618,Tiny Creatures,SHOW,2020,25,5.0,1210.0,10.31,6.9
3702,4088,ts251061,Legend of Exorcism,SHOW,2020,21,7.7,80.0,11.535,9.5
3707,4098,ts250871,The Business of Drugs,SHOW,2020,44,7.2,1646.0,6.74,7.0
3709,4100,ts243256,Social Distance,SHOW,2020,20,5.7,651.0,12.324,6.8
3710,4101,ts224796,The Ghost Bride,SHOW,2020,51,6.3,716.0,4.13,7.0
3714,4105,ts105608,Puerta 7,SHOW,2020,41,5.6,542.0,10.317,7.1
3715,4107,ts222980,Singapore Social,SHOW,2019,40,4.9,3670.0,0.952,10.0
3717,4109,ts89315,Huge in France,SHOW,2019,30,6.8,2809.0,4.471,5.3
3718,4110,ts269157,Room 2806: The Accusation,SHOW,2020,49,7.0,2298.0,3.169,7.3
3724,4117,ts103935,Bolívar: Una lucha admirable,SHOW,2019,52,7.3,743.0,33.482,7.7
3726,4119,ts223084,Nowhere Man,SHOW,2019,56,5.6,360.0,3.59,6.6
3728,4125,ts100354,Monzón: A Knockout Blow,SHOW,2019,45,7.9,717.0,2.791,8.3
3729,4126,ts254817,A Perfect Crime,SHOW,2020,43,7.3,1394.0,6.519,7.6
3737,4137,ts253288,Felipe Esparza: Bad Decisions,SHOW,2020,62,5.4,166.0,1.678,10.0
3741,4142,ts89340,Crime Diaries: The Candidate,SHOW,2019,37,7.5,803.0,11.594,7.4
3745,4146,ts270439,Best Leftovers Ever!,SHOW,2020,36,5.6,515.0,1.733,6.8
3747,4150,ts217356,Betaal,SHOW,2020,47,5.4,8884.0,11.096,6.7
3750,4154,ts88336,Dating Around,SHOW,2019,30,6.3,1204.0,6.125,5.5
3754,4158,ts254537,"Good Morning, Verônica",SHOW,2020,45,7.6,3552.0,13.579,7.4
3755,4159,ts268758,Mismatched,SHOW,2020,32,5.5,3712.0,4.059,6.6
3758,4162,ts86365,Rilakkuma and Kaoru,SHOW,2019,12,8.3,1579.0,18.274,7.2
3760,4164,ts218504,Hello Ninja,SHOW,2019,13,6.7,119.0,7.574,7.0
3766,4171,ts89330,Stay Tuned!,SHOW,2019,46,7.5,343.0,2.928,9.0
3777,4186,ts218776,Happy Jail,SHOW,2019,34,6.9,247.0,1.802,10.0
3779,4188,ts250803,Say I Do,SHOW,2020,55,7.7,527.0,3.444,7.7
3780,4189,ts79695,Sintonia,SHOW,2019,44,6.7,1067.0,5.957,7.5
3787,4200,ts90640,The Writer,SHOW,2019,34,8.2,30.0,3.733,10.0
3790,4206,ts270742,Korean Pork Belly Rhapsody,SHOW,2020,48,7.7,62.0,1.4,8.5
3807,4226,ts86940,COMEDIANS of the world,SHOW,2019,30,6.5,450.0,5.965,6.7
3809,4228,ts214462,The Queen and the Conqueror,SHOW,2020,46,6.6,172.0,7.958,10.0
3812,4232,ts251272,Skin Decision: Before and After,SHOW,2020,36,5.8,405.0,4.305,8.0
3813,4233,ts269073,The Fabulous Lives of Bollywood Wives,SHOW,2020,32,5.3,9666.0,3.448,5.5
3824,4246,ts214192,El Final del Paraíso,SHOW,2019,50,5.1,208.0,93.411,4.0
3825,4247,ts104483,Typewriter,SHOW,2019,50,6.5,3788.0,9.507,6.7
3826,4248,ts250872,Southern Survival,SHOW,2020,30,5.1,454.0,3.517,8.3
3837,4259,ts269740,How To Ruin Christmas,SHOW,2020,50,6.1,488.0,2.1,10.0
3839,4261,ts87489,Trigger Warning with Killer Mike,SHOW,2019,26,6.9,1249.0,2.457,7.1
3842,4266,ts217389,Masaba Masaba,SHOW,2020,31,6.8,1746.0,4.879,9.0
3846,4271,ts223982,Until Dawn,SHOW,2020,20,2.5,148.0,2.834,2.8
3855,4284,ts103918,The Good Bandit,SHOW,2019,53,7.8,99.0,4.266,7.4
3858,4288,ts91741,Three Days of Christmas,SHOW,2019,58,6.8,1243.0,5.455,6.8
3859,4289,ts223308,Astronomy Club: The Sketch Show,SHOW,2019,20,6.9,591.0,1.557,7.3
3860,4290,ts218000,Dollar,SHOW,2019,28,6.6,592.0,2.16,8.0
3864,4295,ts218307,Styling Hollywood,SHOW,2019,37,6.6,355.0,2.073,10.0
3865,4296,ts222942,Narcoworld: Dope Stories,SHOW,2019,40,6.6,317.0,2.257,9.1
3867,4299,ts223110,Sugar Rush Christmas,SHOW,2019,50,6.8,578.0,1.298,7.7
3869,4301,ts226410,Handsome Siblings,SHOW,2020,45,7.9,614.0,20.009,8.3
3870,4303,ts222599,Queer Eye: We're in Japan!,SHOW,2019,50,8.2,2560.0,1.161,7.1
3872,4305,ts112733,Bard of Blood,SHOW,2019,45,6.8,13210.0,7.616,7.2
3873,4306,ts224906,Find Yourself,SHOW,2020,45,7.6,201.0,33.708,7.7
3876,4310,ts105601,Archibald's Next Big Thing,SHOW,2019,24,7.5,284.0,10.207,8.0
3878,4312,ts214861,Prank Encounters,SHOW,2019,25,5.2,2615.0,20.083,7.3
3882,4316,ts228502,The Iliza Shlesinger Sketch Show,SHOW,2020,19,5.0,914.0,2.545,8.0
3886,4321,ts217045,Levius,SHOW,2019,25,6.9,528.0,10.082,7.9
3889,4325,ts112667,Go! Go! Cory Carson,SHOW,2020,9,7.9,238.0,14.214,8.4
3890,4327,ts251929,DeMarcus Family Rules,SHOW,2020,29,6.2,110.0,1.469,5.5
3892,4330,ts221041,My Dear Warrior,SHOW,2019,42,4.6,19.0,6.471,9.3
3894,4333,ts101503,Team Kaylie,SHOW,2019,30,4.0,333.0,12.491,8.2
3900,4342,ts90063,Put Your Head on My Shoulder,SHOW,2019,40,8.0,2063.0,28.025,8.4
3902,4344,ts89182,Green Door,SHOW,2019,49,6.5,128.0,5.207,8.3
3903,4346,ts252015,GAME ON: A Comedy Crossover Event,SHOW,2020,29,5.4,213.0,1.761,7.7
3909,4355,ts251072,The Underclass,SHOW,2020,55,6.4,62.0,6.24,6.7
3912,4359,ts88608,Cricket Fever: Mumbai Indians,SHOW,2019,38,7.2,699.0,1.4,9.0
3927,4374,ts237556,The Unremarkable Juanquini,SHOW,2020,30,4.3,189.0,12.853,7.0
3931,4380,ts89696,Tijuana,SHOW,2019,41,6.9,327.0,10.016,8.0
3936,4388,ts89363,YooHoo to the Rescue,SHOW,2019,13,6.8,53.0,1.402,8.0
3938,4391,ts251616,Sing On! Germany,SHOW,2020,38,5.4,136.0,1.842,8.7
3941,4395,ts253722,Sing On!,SHOW,2020,36,6.4,380.0,3.073,8.5
3943,4397,ts221151,Living Undocumented,SHOW,2019,42,6.7,577.0,1.686,6.0
3948,4403,ts269844,Paava Kadhaigal,SHOW,2020,118,8.1,6628.0,1.4,8.2
3949,4405,ts256297,The Devil Punisher,SHOW,2020,70,5.9,157.0,5.266,9.0
3955,4414,ts88166,Nailed It! Mexico,SHOW,2019,32,6.2,308.0,6.237,7.1
3958,4417,ts256134,Country Ever After,SHOW,2020,24,6.3,169.0,0.777,9.7
3960,4419,ts89895,Mighty Little Bheem,SHOW,2019,6,6.4,249.0,8.062,8.2
3964,4425,ts105589,Rhyme Time Town,SHOW,2020,23,7.5,78.0,8.925,8.2
3965,4427,ts103574,Sakho & Mangane,SHOW,2019,51,6.5,131.0,2.609,7.0
3973,4439,ts236769,"Coronavirus, Explained",SHOW,2020,23,7.6,2223.0,8.891,7.3
3979,4449,ts92405,Hasmukh,SHOW,2020,32,5.3,2673.0,3.347,7.0
3982,4453,ts222625,A Little Thing Called First Love,SHOW,2019,42,8.0,366.0,27.399,9.2
3988,4463,ts189314,Tiffany Haddish Presents: They Ready,SHOW,2019,23,6.5,555.0,2.37,6.2
3991,4466,ts266898,A Queen Is Born,SHOW,2020,44,5.9,148.0,2.23,10.0
3998,4476,ts233367,Sing On! Spain,SHOW,2020,39,6.0,130.0,1.86,8.5
4010,4494,ts257243,Voices of Fire,SHOW,2020,36,6.8,382.0,4.411,8.0
4011,4496,ts88146,Larry Charles' Dangerous World of Comedy,SHOW,2019,0,7.3,570.0,1.4,6.0
4013,4498,ts222687,No hay tiempo para la vergüenza,SHOW,2019,44,5.7,82.0,1.0,10.0
4024,4511,ts221891,Legend Quest: Masters of Myth,SHOW,2019,25,7.6,126.0,2.645,10.0
4028,4517,ts90466,Hong Kong West Side Stories,SHOW,2019,23,5.7,6.0,3.24,8.3
4031,4522,ts89336,Charlie's Colorforms City,SHOW,2019,23,7.0,148.0,2.985,8.5
4032,4523,ts89656,The Legend of White Snake,SHOW,2019,46,7.4,224.0,5.267,9.0
4037,4531,ts213611,Bangkok Love Stories: Plead,SHOW,2019,44,7.3,57.0,3.737,9.0
4039,4534,ts214579,Dino Girl Gauko,SHOW,2019,9,6.6,71.0,4.788,9.0
4041,4536,ts252695,Bookmarks: Celebrating Black Voices,SHOW,2020,7,5.0,160.0,3.193,8.0
4062,4569,ts230973,Arashi's Diary: Voyage,SHOW,2019,31,7.7,42.0,2.055,9.5
4073,4584,ts223098,Lugar de Mulher,SHOW,2019,15,4.7,35.0,4.847,10.0
4078,4590,ts89679,A Thousand Goodnights,SHOW,2019,84,8.0,93.0,7.487,4.9
4097,4611,ts224261,Nailed It! Germany,SHOW,2020,35,5.7,100.0,3.934,10.0
4102,4616,ts225708,Six Windows in the Desert,SHOW,2020,21,4.3,3074.0,1.4,10.0
4104,4618,ts215166,Scams,SHOW,2019,24,6.4,362.0,4.7,6.7
4114,4635,ts45322,"Wait, My Youth",SHOW,2019,36,8.1,121.0,5.345,9.0
4115,4636,ts222512,Nailed It! France,SHOW,2019,34,6.4,112.0,0.713,8.5
4117,4638,ts223121,Bangkok Buddies,SHOW,2019,40,6.8,17.0,0.926,10.0
4121,4642,ts78324,Pinky Malinky,SHOW,2019,13,5.8,865.0,8.557,5.0
4123,4645,ts223115,The Charming Stepmom,SHOW,2019,56,7.8,17.0,6.55,10.0
4132,4657,ts222802,Once Upon a Time in Lingjian Mountain,SHOW,2019,45,7.5,261.0,9.584,7.7
4133,4660,ts237487,True: Terrific Tales,SHOW,2020,8,5.7,22.0,2.123,9.0
4135,4663,ts87599,Somewhere Only We Know,SHOW,2019,58,7.3,158.0,6.363,9.0
4136,4667,ts268648,Anitta: Made in Honório,SHOW,2020,29,6.8,398.0,5.792,5.5
4142,4678,ts268997,Futmalls.com,SHOW,2020,40,6.4,182.0,3.412,10.0
4143,4679,ts221472,Valentino,SHOW,2020,39,5.2,213.0,2.902,6.5
4150,4690,ts235689,J-Style Trip,SHOW,2020,64,4.9,111.0,3.946,7.5
4161,4715,ts222901,糖糖Online,SHOW,2019,24,5.5,21.0,0.6,10.0
4168,4731,ts213071,Sleepless Society NYCTOPHOBIA,SHOW,2019,46,5.5,43.0,3.134,9.3
4188,4763,ts258169,Holiday Home Makeover with Mr. Christmas,SHOW,2020,43,5.8,291.0,6.128,6.8
